market_cap,price,dia
1457568000000,416.2920000000001,1045
1457654400000,419.299,1046
1457740800000,410.8010000000001,1047
1457827200000,412.4949999999999,1048
1457913600000,414.585,1049
1458000000000,415.6410000000001,1050
1458086400000,416.5440000000001,1051
1458172800000,418.4000000000001,1052
1458259200000,408.28,1053
1458345600000,406.7389999999999,1054
1458432000000,411.8820000000001,1055
1458518400000,411.091,1056
1458604800000,416.36,1057
1458691200000,418.076,1058
1458777600000,414.8829999999999,1059
1458864000000,415.743,1060
1458950400000,416.7149999999999,1061
1459036800000,425.349,1062
1459123200000,422.756,1063
1459209600000,415.5470000000001,1064
1459296000000,412.597,1065
1459382400000,415.366,1066
1459468800000,416.754,1067
1459555200000,419.6700000000001,1068
1459641600000,418.1850000000001,1069
1459728000000,419.437,1070
1459814400000,422.651,1071
1459900800000,421.65599999999995,1072
1459987200000,421.076,1073
1460073600000,418.4740000000001,1074
1460160000000,416.145,1075
1460246400000,421.133,1076
1460332800000,422.5840000000001,1077
1460419200000,426.181,1078
1460505600000,424.26900000000006,1079
1460592000000,424.932,1080
1460678400000,429.966,1081
1460764800000,430.941,1082
1460851200000,428.027,1083
1460937600000,428.5059999999998,1084
1461024000000,436.37,1085
1461110400000,441.916,1086
1461196800000,451.0830000000002,1087
1461283200000,447.488,1088
1461369600000,451.818,1089
1461456000000,459.9229999999999,1090
1461542400000,460.4659999999999,1091
1461628800000,467.8559999999999,1092
1461715200000,444.789,1093
1461801600000,449.3809999999999,1094
1461888000000,456.5660000000001,1095
1461974400000,447.90299999999985,1096
1462060800000,452.592,1097
1462147200000,444.488,1098
1462233600000,450.3,1099
1462320000000,447.119,1100
1462406400000,448.9219999999999,1101
1462492800000,461.6200000000001,1102
1462579200000,459.2479999999998,1103
1462665600000,459.283,1104
1462752000000,461.74700000000007,1105
1462838400000,450.3259999999999,1106
1462924800000,452.179,1107
1463011200000,454.7310000000001,1108
1463097600000,456.0070000000001,1109
1463184000000,455.5030000000001,1110
1463270400000,457.837,1111
1463356800000,454.893,1112
1463443200000,452.422,1113
1463529600000,453.3710000000001,1114
1463616000000,440.5389999999998,1115
1463702400000,441.888,1116
1463788800000,443.1469999999999,1117
1463875200000,438.6750000000001,1118
1463961600000,443.175,1119
1464048000000,445.769,1120
1464134400000,449.0549999999999,1121
1464220800000,453.73199999999997,1122
1464307200000,473.8640000000001,1123
1464393600000,528.545,1124
1464480000000,524.624,1125
1464566400000,534.2240000000002,1126
1464652800000,531.4070000000002,1127
1464739200000,539.1679999999999,1128
1464825600000,538.832,1129
1464912000000,570.4449999999999,1130
1464998400000,573.5259999999998,1131
1465084800000,574.4756747207706,1132
1465171200000,585.563,1133
1465257600000,577.9106942699359,1134
1465344000000,583.1389999999999,1135
1465430400000,577.607,1136
1465516800000,579.2276478801407,1137
1465603200000,597.746561993518,1138
1465689600000,671.7122784950529,1139
1465776000000,704.2918521711082,1140
1465862400000,685.932131564762,1141
1465948800000,693.2269999999999,1142
1466035200000,765.4629999999999,1143
1466121600000,749.4189999999999,1144
1466208000000,756.7996012580627,1145
1466294400000,764.0459999999999,1146
1466380800000,734.1617358035669,1147
1466467200000,664.9965293554344,1148
1466553600000,591.895,1149
1466640000000,623.2062563646158,1150
1466726400000,661.4166051593036,1151
1466812800000,666.0566978558096,1152
1466899200000,629.3059999999999,1153
1466985600000,648.2999999999998,1154
1467072000000,646.8429999999997,1155
1467158400000,637.437,1156
1467244800000,671.6159999999998,1157
1467331200000,677.7099999999999,1158
1467417600000,693.0470000000001,1159
1467504000000,664.7451003433932,1160
1467590400000,678.7005716794641,1161
1467676800000,667.5305180233454,1162
1467763200000,675.9190000000001,1163
1467849600000,638.6200000000001,1164
1467936000000,665.744506272113,1165
1468022400000,653.8705124993986,1166
1468108800000,650.3210000000003,1167
1468195200000,649.07,1168
1468281600000,670.9480000000001,1169
1468368000000,658.1500000000001,1170
1468454400000,659.5760000000002,1171
1468540800000,665.6869915031888,1172
1468627200000,663.5010000000002,1173
1468713600000,678.3905582459545,1174
1468800000000,674.7874378266207,1175
1468886400000,674.5573889807015,1176
1468972800000,670.8934740599931,1177
1469059200000,665.3643845142738,1178
1469145600000,651.0899999999999,1179
1469232000000,655.4230000000001,1180
1469318400000,660.848923533057,1181
1469404800000,654.5186383481073,1182
1469491200000,651.3099999999998,1183
1469577600000,655.618263277738,1184
1469664000000,655.8904301748952,1185
1469750400000,657.3423791946653,1186
1469836800000,654.5489803055398,1187
1469923200000,623.7457712533022,1188
1470009600000,605.7469999999995,1189
1470096000000,517.1349294487607,1190
1470182400000,567.3810616156014,1191
1470268800000,576.6037067248545,1192
1470355200000,576.0338000000002,1193
1470441600000,587.6349999999999,1194
1470528000000,592.6675,1195
1470614400000,590.7125,1196
1470700800000,585.3024999999998,1197
1470787200000,592.266843297098,1198
1470873600000,587.6138000000002,1199
1470960000000,586.5299999999999,1200
1471046400000,584.4688683346069,1201
1471132800000,570.7366999999999,1202
1471219200000,567.7342836594349,1203
1471305600000,578.2231511023564,1204
1471392000000,571.461914957742,1205
1471478400000,572.2684198487193,1206
1471564800000,573.4919906794345,1207
1471651200000,581.9462730812136,1208
1471737600000,580.5870271371734,1209
1471824000000,585.2175000000001,1210
1471910400000,582.0038,1211
1471996800000,577.8880531621712,1212
1472083200000,576.1163000000001,1213
1472169600000,578.1037999999998,1214
1472256000000,568.5750000000002,1215
1472342400000,573.5288,1216
1472428800000,572.5102283617088,1217
1472515200000,576.08,1218
1472601600000,571.7582826763035,1219
1472688000000,571.59,1220
1472774400000,573.9624999999999,1221
1472860800000,596.1950000000002,1222
1472947200000,608.6887999999999,1223
1473033600000,606.6438,1224
1473120000000,610.6837999999999,1225
1473206400000,614.3264885962195,1226
1473292800000,625.4675000000001,1227
1473379200000,621.9124999999999,1228
1473465600000,623.0588000000001,1229
1473552000000,605.3154151790802,1230
1473638400000,605.8312052420321,1231
1473724800000,606.6450000000001,1232
1473811200000,608.4250000000002,1233
1473897600000,605.5838000000001,1234
1473984000000,606.5533658936915,1235
1474070400000,605.3438,1236
1474156800000,608.7950000000002,1237
1474243200000,608.6176342973245,1238
1474329600000,607.7688125632665,1239
1474416000000,595.8402492264345,1240
1474502400000,594.9587999999999,1241
1474588800000,601.8925,1242
1474675200000,601.2725000000003,1243
1474761600000,599.3112999999997,1244
1474848000000,606.0970645363005,1245
1474934400000,604.2074999999999,1246
1475020800000,603.5549999999997,1247
1475107200000,604.6375,1248
1475193600000,608.2575,1249
1475280000000,614.0598845176643,1250
1475366400000,610.3588000000001,1251
1475452800000,611.9609026561799,1252
1475539200000,609.2425,1253
1475625600000,611.6363,1254
1475712000000,610.9800000000001,1255
1475798400000,616.2188000000002,1256
1475884800000,616.5338,1257
1475971200000,614.6238000000001,1258
1476057600000,614.3138,1259
1476144000000,640.7,1260
1476230400000,635.6163,1261
1476316800000,634.6223388041233,1262
1476403200000,638.1799999999996,1263
1476489600000,637.2088,1264
1476576000000,640.1862999999997,1265
1476662400000,637.4825000000001,1266
1476748800000,635.465,1267
1476835200000,628.4375,1268
1476921600000,628.5425,1269
1477008000000,629.7187999999995,1270
1477094400000,652.0875,1271
1477180800000,649.6263000000002,1272
1477267200000,648.7663,1273
1477353600000,652.6338,1274
1477440000000,673.4175000000001,1275
1477526400000,683.3724999999998,1276
1477612800000,687.5587999999999,1277
1477699200000,715.4103243232163,1278
1477785600000,697.2773624560577,1279
1477872000000,698.5762999999998,1280
1477958400000,729.2049999999999,1281
1478044800000,734.1638,1282
1478131200000,686.0612999999995,1283
1478217600000,702.11,1284
1478304000000,704.0224999999997,1285
1478390400000,712.1263000000001,1286
1478476800000,706.0925,1287
1478563200000,708.9399999999999,1288
1478649600000,721.1774999999999,1289
1478736000000,713.2141433353438,1290
1478822400000,715.6425000000002,1291
1478908800000,703.76,1292
1478995200000,702.3463169808624,1293
1479081600000,705.55,1294
1479168000000,712.158899800779,1295
1479254400000,740.8993548679168,1296
1479340800000,738.4799999999999,1297
1479427200000,748.4263,1298
1479513600000,750.4100480749124,1299
1479600000000,728.3713,1300
1479686400000,736.5049999999998,1301
1479772800000,748.1225,1302
1479859200000,741.1662465178737,1303
1479945600000,736.7486937230678,1304
1480032000000,738.2039432073005,1305
1480118400000,732.7338000000001,1306
1480204800000,727.7574999999999,1307
1480291200000,731.8424613583487,1308
1480377600000,731.81,1309
1480464000000,742.3587999999997,1310
1480550400000,753.0550000000001,1311
1480636800000,771.1713,1312
1480723200000,764.8338233239153,1313
1480809600000,766.3687999999997,1314
1480896000000,752.2399999999997,1315
1480982400000,758.6924999999999,1316
1481068800000,763.9149999999998,1317
1481155200000,768.6749999999998,1318
1481241600000,769.8412999999998,1319
1481328000000,773.1262933845235,1320
1481414400000,768.2324999999998,1321
1481500800000,778.4323012225746,1322
1481587200000,778.2150000000004,1323
1481673600000,775.8913000000002,1324
1481760000000,775.5724999999998,1325
1481846400000,781.3375000000001,1326
1481932800000,788.8774999999998,1327
1482019200000,788.4413000000003,1328
1482105600000,790.1162999999996,1329
1482192000000,799.7212999999999,1330
1482278400000,826.6207679031857,1331
1482364800000,859.3662999999999,1332
1482451200000,917.0988,1333
1482537600000,891.6813,1334
1482624000000,894.3371331688621,1335
1482710400000,902.6063,1336
1482796800000,929.1150000000001,1337
1482883200000,977.1399999999999,1338
1482969600000,971.7212999999998,1339
1483056000000,960.9250000000001,1340
1483142400000,966.5689708732557,1341
1483228800000,998.05,1342
1483315200000,1019.1988000000001,1343
1483401600000,1035.5313,1344
1483488000000,1130.8495163207272,1345
1483574400000,990.6674999999997,1346
1483660800000,894.0325,1347
1483747200000,900.0787999999999,1348
1483833600000,908.0850000000004,1349
1483920000000,901.8788880390637,1350
1484006400000,905.7594626984339,1351
1484092800000,784.2775000000003,1352
1484179200000,799.4275,1353
1484265600000,824.4988000000003,1354
1484352000000,817.8250000000003,1355
1484438400000,821.9124999999998,1356
1484524800000,828.3099999999998,1357
1484611200000,904.1525000000003,1358
1484697600000,873.9349999999996,1359
1484784000000,896.89,1360
1484870400000,891.4588,1361
1484956800000,919.6775000000004,1362
1485043200000,918.7788120146554,1363
1485129600000,918.9075000000001,1364
1485216000000,885.7887999999999,1365
1485302400000,893.4737999999999,1366
1485388800000,915.3599999999999,1367
1485475200000,918.2875,1368
1485561600000,920.245,1369
1485648000000,914.1424999999998,1370
1485734400000,920.9911458822621,1371
1485820800000,968.2662999999999,1372
1485907200000,986.5728903454353,1373
1485993600000,1008.4033182231417,1374
1486080000000,1015.4425000000001,1375
1486166400000,1033.63,1376
1486252800000,1016.9261585954309,1377
1486339200000,1024.5110886063283,1378
1486425600000,1051.5000000000005,1379
1486512000000,1055.3013,1380
1486598400000,981.7049999999999,1381
1486684800000,992.1113,1382
1486771200000,1010.9462999999998,1383
1486857600000,1000.5237691031117,1384
1486944000000,996.1039358698114,1385
1487030400000,1010.1021618594351,1386
1487116800000,1008.8812999999999,1387
1487203200000,1034.9038000000003,1388
1487289600000,1056.5580910529798,1389
1487376000000,1058.5809306486606,1390
1487462400000,1053.5024999999998,1391
1487548800000,1082.0168234958396,1392
1487635200000,1125.4088148356532,1393
1487721600000,1123.3049999999998,1394
1487808000000,1185.6547846887681,1395
1487894400000,1180.8709999999999,1396
1487980800000,1149.4036781698383,1397
1488067200000,1180.6730000000002,1398
1488153600000,1193.1295150369579,1399
1488240000000,1190.3309999999997,1400
1488326400000,1227.4771489660905,1401
1488412800000,1262.0810000000001,1402
1488499200000,1289.5406116191473,1403
1488585600000,1268.8145320151446,1404
1488672000000,1276.2330000000002,1405
1488758400000,1280.9859999999996,1406
1488844800000,1233.0565084079958,1407
1488931200000,1149.6310000000003,1408
1489017600000,1191.2367224851023,1409
1489104000000,1100.0105899712148,1410
1489190400000,1181.2041227520244,1411
1489276800000,1230.56,1412
1489363200000,1243.2649223901926,1413
1489449600000,1246.5567394807624,1414
1489536000000,1258.4569999999999,1415
1489622400000,1217.3145410078776,1416
1489708800000,1074.0938695062455,1417
1489795200000,961.9620000000001,1418
1489881600000,1023.4901008756748,1419
1489968000000,1036.3320123738727,1420
1490054400000,1112.701532272989,1421
1490140800000,1039.8401726478428,1422
1490227200000,1029.1394137431018,1423
1490313600000,940.0206265591036,1424
1490400000000,965.2650626610691,1425
1490486400000,954.4766599717783,1426
1490572800000,1042.6050726198062,1427
1490659200000,1044.7219999999998,1428
1490745600000,1038.617197616254,1429
1490832000000,1031.4929056461594,1430
1490918400000,1078.274711090609,1431
1491004800000,1085.2529999999997,1432
1491091200000,1098.0679999999998,1433
1491177600000,1139.3082754455547,1434
1491264000000,1140.4975903801683,1435
1491350400000,1132.339904992776,1436
1491436800000,1194.2109999999996,1437
1491523200000,1189.775123703212,1438
1491609600000,1182.271,1439
1491696000000,1187.6989999999998,1440
1491782400000,1210.515,1441
1491868800000,1226.618,1442
1491955200000,1218.299,1443
1492041600000,1174.209,1444
1492128000000,1183.687,1445
1492214400000,1180.323,1446
1492300800000,1186.31,1447
1492387200000,1205.143,1448
1492473600000,1217.58,1449
1492560000000,1225.721,1450
1492646400000,1253.904,1451
1492732800000,1254.9875,1452
1492819200000,1249.67,1453
1492905600000,1247.8388,1454
1492992000000,1249.9563,1455
1493078400000,1263.045,1456
1493164800000,1287.32,1457
1493251200000,1331.3125,1458
1493337600000,1321.205,1459
1493424000000,1327.6863,1460
1493510400000,1349.8863,1461
1493596800000,1408.445,1462
1493683200000,1442.245,1463
1493769600000,1485.8175,1464
1493856000000,1499.36,1465
1493942400000,1506.0438,1466
1494028800000,1547.815,1467
1494115200000,1557.8838,1468
1494201600000,1633.38,1469
1494288000000,1700.1775,1470
1494374400000,1747.3175,1471
1494460800000,1808.7788,1472
1494547200000,1700.7725,1473
1494633600000,1751.73,1474
1494720000000,1767.7088,1475
1494806400000,1696.13,1476
1494892800000,1716.315,1477
1494979200000,1804.4513,1478
1495065600000,1889.4088,1479
1495152000000,1972.9013,1480
1495238400000,2043.42,1481
1495324800000,2053.8788,1482
1495411200000,2109.3963,1483
1495497600000,2292.7025,1484
1495584000000,2448.1313,1485
1495670400000,2366.9725,1486
1495756800000,2262.36,1487
1495843200000,2082.845,1488
1495929600000,2219.4875,1489
1496016000000,2286.2663,1490
1496102400000,2167.6438,1491
1496188800000,2329.0775,1492
1496275200000,2436.0363,1493
1496361600000,2514.2275,1494
1496448000000,2562.54,1495
1496534400000,2556.405,1496
1496620800000,2721.5525,1497
1496791795701,2903.4438,1498
1496793600000,2716.0588,1499
1496965161692,2824.2038,1500
1496966400000,2817.0638,1501
1497052800000,2937.4538,1502
1497139200000,3013.7138,1503
1497225600000,2701.255,1504
1497312000000,2736.1888,1505
1497398400000,2503.40127294964,1506
1497484800000,2444.49371230854,1507
1497571200000,2513.81034764638,1508
1497657600000,2683.5713440378,1509
1497744000000,2577.21936114026,1510
1497830400000,2620.13645139993,1511
1497916800000,2777.79265567999,1512
1498003200000,2717.00310788798,1513
1498089600000,2724.91221331707,1514
1498176000000,2737.74623109829,1515
1498262400000,2618.41673570888,1516
1498348800000,2606.8632352265,1517
1498435200000,2488.19416337737,1518
1498521600000,2531.34899878484,1519
1498608000000,2575.43777025493,1520
1498694400000,2561.68143454198,1521
1498780800000,2490.75348798041,1522
1498867200000,2439.82055973389,1523
1498953600000,2518.54569431263,1524
1499040000000,2576.7146569746,1525
1499126400000,2610.99757474179,1526
1499212800000,2607.21930206989,1527
1499299200000,2612.67042830497,1528
1499385600000,2509.21820981689,1529
1499472000000,2563.19551359687,1530
1499558400000,2519.21739188349,1531
1499644800000,2363.51568155487,1532
1499731200000,2353.91066125207,1533
1499817600000,2387.32891171674,1534
1499904000000,2364.32126576467,1535
1499990400000,2228.72879099011,1536
1500076800000,2033.29108803266,1537
1500163200000,1927.09906562122,1538
1500249600000,2181.28608069932,1539
1500336000000,2303.88935545646,1540
1500422400000,2274.62136530529,1541
1500508800000,2766.82511908244,1542
1500595200000,2658.07491237597,1543
1500681600000,2802.34788667742,1544
1500768000000,2731.60400741206,1545
1500854400000,2751.3470702262,1546
1500940800000,2563.74789523364,1547
1501027200000,2507.38968460757,1548
1501113600000,2649.44120113807,1549
1501200000000,2798.82931330334,1550
1501286400000,2720.10226250836,1551
1501372800000,2740.32359181287,1552
1501459200000,2871.3680152452,1553
1501545600000,2737.76379241919,1554
1501632000000,2697.8509023017,1555
1501718400000,2777.36799394604,1556
1501804800000,2845.89716230278,1557
1501891200000,3237.07069450803,1558
1501977600000,3189.7324534615,1559
1502064000000,3356.70973808691,1560
1502150400000,3410.45008044914,1561
1502236800000,3330.89782529283,1562
1502323200000,3367.90538708821,1563
1502409600000,3562.58766284089,1564
1502496000000,3800.14062506336,1565
1502582400000,4023.25452207874,1566
1502668800000,4175.69529134641,1567
1502755200000,4149.30875941234,1568
1502841600000,4262.5587912331,1569
1502928000000,4286.91743450516,1570
1503014400000,4097.68580247375,1571
1503100800000,4115.21198836208,1572
1503187200000,4001.22863247285,1573
1503273600000,3935.22993283277,1574
1503360000000,4008.41668521521,1575
1503446400000,4069.0802390251,1576
1503532800000,4167.28917680219,1577
1503619200000,4199.89203158457,1578
1503705600000,4123.51337132546,1579
1503792000000,4116.46873916326,1580
1503878400000,4216.24277330547,1581
1503964800000,4394.06343624723,1582
1504051200000,4553.80652713686,1583
1504137600000,4702.93816308458,1584
1504224000000,4863.19304868405,1585
1504310400000,4556.5977768913,1586
1504396800000,4632.46233076675,1587
1504483200000,4317.18518771612,1588
1504569600000,4447.87559221093,1589
1504656000000,4592.25027789782,1590
1504742400000,4584.82027519271,1591
1504828800000,4285.20793872097,1592
1504915200000,4245.60734112386,1593
1505001600000,4132.6646422833,1594
1505088000000,4164.97621199409,1595
1505174400000,4130.95628475182,1596
1505260800000,3883.65200134942,1597
1505347200000,3100.66815470405,1598
1505433600000,3587.9431219159,1599
1505520000000,3606.27519721432,1600
1505606400000,3553.43231625865,1601
1505692800000,4012.28582499344,1602
1505779200000,3898.93473248234,1603
1505865600000,3858.02095060051,1604
1505952000000,3628.05858753461,1605
1506038400000,3622.1830393146,1606
1506124800000,3763.41140627887,1607
1506211200000,3672.30507973319,1608
1506297600000,3866.70515274174,1609
1506384000000,3852.93520487706,1610
1506470400000,4134.21241496119,1611
1506556800000,4134.88495085993,1612
1506643200000,4130.41524600294,1613
1506729600000,4297.79117003372,1614
1506816000000,4347.57873545332,1615
1506902400000,4383.32549736353,1616
1506988800000,4319.06921246641,1617
1507075200000,4231.46418703684,1618
1507161600000,4290.38040438142,1619
1507248000000,4347.54723950876,1620
1507334400000,4405.0162007055,1621
1507420800000,4562.32193109848,1622
1507507200000,4758.72164979337,1623
1507593600000,4769.47734676417,1624
1507680000000,4807.92589489803,1625
1507766400000,5331.61930195449,1626
1507852800000,5610.49316222874,1627
1507939200000,5679.21622165638,1628
1508025600000,5684.04710411913,1629
1508112000000,5728.93275055115,1630
1508198400000,5643.85907705172,1631
1508284800000,5592.78222421231,1632
1508371200000,5696.38014134367,1633
1508457600000,5952.7713587923,1634
1508544000000,6043.96673129542,1635
1508630400000,6003.4640189335,1636
1508716800000,5959.98304059248,1637
1508803200000,5550.08158528565,1638
1508889600000,5704.87480650775,1639
1508976000000,5883.05318447111,1640
1509062400000,5775.51666530736,1641
1509148800000,5734.30745398276,1642
1509235200000,6123.54977135535,1643
1509321600000,6104.38870915078,1644
1509408000000,6368.65164135745,1645
1509494400000,6714.78898671902,1646
1509580800000,7059.7938605488,1647
1509667200000,7234.73838202036,1648
1509753600000,7390.53522652395,1649
1509840000000,7416.26795098255,1650
1509926400000,7103.04608116249,1651
1510012800000,7166.74137167631,1652
1510099200000,7461.82443491069,1653
1510185600000,7186.29277509382,1654
1510272000000,6656.83969350681,1655
1510358400000,6365.39785208573,1656
1510444800000,5866.51312938529,1657
1510531200000,6423.09140246102,1658
1510617600000,6652.21677956026,1659
1510704000000,7297.66883633256,1660
1510790400000,7814.9444036566,1661
1510876800000,7783.54246476388,1662
1510963200000,7827.63146946899,1663
1511049600000,8011.14742989044,1664
1511136000000,8220.50996617654,1665
1511222400000,8114.13367954416,1666
1511308800000,8257.12389528835,1667
1511395200000,8117.66434762603,1668
1511481600000,8278.12843633886,1669
1511568000000,8743.1593779107,1670
1511654400000,9342.98864142167,1671
1511740800000,9831.40292992241,1672
1511827200000,10257.0674169803,1673
1511913600000,9875.89230818829,1674
1512000000000,10406.18772373,1675
1512086400000,10995.7235531179,1676
1512172800000,11162.5450307617,1677
1512259200000,11256.7018287538,1678
1512345600000,11634.9849554034,1679
1512432000000,12174.2537397926,1680
1512518400000,13876.4735794148,1681
1512604800000,18491.1815542282,1682
1512691200000,16908.0049521112,1683
1512777600000,15266.4263894651,1684
1512864000000,15808.5098961544,1685
1512950400000,17106.5051488871,1686
1513036800000,17249.920214656,1687
1513123200000,16525.0444892988,1688
1513209600000,16865.3616648753,1689
1513296000000,17978.6305581344,1690
1513382400000,19665.3949272416,1691
1513468800000,19423.5801532525,1692
1513555200000,19188.0539569348,1693
1513641600000,18174.1867596316,1694
1513728000000,17059.8883502646,1695
1513814400000,16355.2382257401,1696
1513900800000,14084.8249267767,1697
1513987200000,15241.9164656487,1698
1514073600000,14451.1145466743,1699
1514160000000,14302.7537081839,1700
1514246400000,16616.6820570844,1701
1514332800000,16373.0810795739,1702
1514419200000,15067.8994980567,1703
1514505600000,15096.5594360709,1704
1514592000000,13620.3618741461,1705
1514678400000,14839.5907854184,1706
1514764800000,14093.6068305274,1707
1514851200000,15321.9328517642,1708
1514937600000,15583.8855377593,1709
1515024000000,15976.365194174,1710
1515110400000,18336.9229801691,1711
1515196800000,18343.6624934071,1712
1515283200000,17039.8739138488,1713
1515369600000,15900.3650216006,1714
1515456000000,15604.7234082405,1715
1515542400000,15509.2701268168,1716
1515628800000,14050.5696063543,1717
1515715200000,14759.294629915,1718
1515801600000,15193.3148979847,1719
1515888000000,14476.5889713691,1720
1515974400000,14411.9977069182,1721
1516060800000,11723.9135206658,1722
1516147200000,11415.3928442768,1723
1516233600000,11569.4249920858,1724
1516320000000,11758.4693327652,1725
1516406400000,13260.2711872786,1726
1516492800000,11703.5048628599,1727
1516579200000,10991.5950130802,1728
1516665600000,10894.0009053405,1729
1516752000000,11277.1159704489,1730
1516838400000,11225.2544568853,1731
1516924800000,11044.9072365744,1732
1517011200000,11456.2135062799,1733
1517097600000,11665.6969300847,1734
1517184000000,11157.6638878978,1735
1517270718718,11095.2106891266,1736
1517356800000,9989.68977659669,1737
1517443200000,10114.495086226,1738
1517529600000,9070.55544937356,1739
1517616000000,8830.16351005472,1740
1517702400000,8994.91486607664,1741
1517788800000,8315.51749143615,1742
1517875200000,6852.05270051491,1743
1517961600000,7711.2203289411,1744
1518048328226,7611.61027778882,1745
1518134400000,8208.57208449673,1746
1518220800000,8650.71675042998,1747
1518307200000,8574.67763849023,1748
1518393600000,8168.63777979963,1749
1518480000000,8911.3985742083,1750
1518566400000,8518.26907619091,1751
1518652800000,9428.02560716167,1752
1518739200000,10112.5801434467,1753
1518825600000,10155.2770555258,1754
1518912000000,11006.647685962,1755
1518998400000,10523.429305801,1756
1519084800000,11103.0900361497,1757
1519171200000,11502.3770496396,1758
1519257600000,9973.59211951887,1759
1519344000000,10032.863112314,1760
1519430400000,10301.883609336,1761
1519516800000,9742.62819006538,1762
1519603200000,9699.51718151529,1763
1519689600000,10355.5781264856,1764
1519776000000,10709.3884310463,1765
1519862400000,10346.664931035,1766
1519948800000,10859.5521943893,1767
1520035200000,11098.0758092511,1768
1520121600000,11356.0416016724,1769
1520208000000,11286.6762891691,1770
1520294400000,11526.4209302906,1771
1520380800000,10727.716249205,1772
1520467200000,9999.68248604677,1773
1520553600000,9420.85488958591,1774
1520640000000,9276.33759031006,1775
1520726400000,8890.86580399612,1776
1520812800000,9512.45611286134,1777
1520899200000,9232.70587979953,1778
1520985600000,9216.53097626842,1779
1521072000000,8307.22338626638,1780
1521158400000,8359.36528334063,1781
1521244800000,8520.00815917187,1782
1521331200000,8063.4097921227,1783
1521417600000,8217.84219996114,1784
1521504000000,8640.52143024258,1785
1521590400000,8926.82049620007,1786
1521676800000,8970.31790627893,1787
1521763200000,8736.38576909829,1788
1521849600000,8824.59283177853,1789
1521936000000,8621.15079225785,1790
1522022400000,8478.63819558905,1791
1522108800000,8186.19606281355,1792
1522195200000,7836.76304425289,1793
1522281600000,7930.77954092755,1794
1522368000000,7126.89519256736,1795
1522454400000,6897.26857786945,1796
1522540800000,6975.27531402076,1797
1522627200000,6836.57232729678,1798
1522713600000,7080.41723231299,1799
1522800000000,7464.35609406668,1800
1522886400000,6845.31597826858,1801
1522972800000,6855.42230460675,1802
1523059200000,6628.75445585626,1803
1523145600000,6884.47723505995,1804
1523232000000,6984.8089659738,1805
1523318400000,6778.4915700774,1806
1523404800000,6829.31650379539,1807
1523491200000,6925.10199547663,1808
1523577600000,7836.39699399927,1809
1523664000000,7845.75284010594,1810
1523750400000,7897.71993085806,1811
1523836800000,8258.06708369755,1812
1523923200000,8030.99926195254,1813
1524009600000,7873.63551010255,1814
1524096000000,8097.41823310301,1815
1524182400000,8277.46063916253,1816
1524268800000,8499.45000871487,1817
1524355200000,8878.42826029723,1818
1524441600000,8769.01199947348,1819
1524528000000,8881.39170434545,1820
1524614400000,9716.48975733072,1821
1524700800000,8825.2025000693,1822
1524787200000,9221.86802618436,1823
1524873600000,8940.38112200719,1824
1524960000000,9249.65952508923,1825
1525046400000,9325.62885104679,1826
1525132800000,9198.18950997327,1827
1525219200000,9024.3875117766,1828
1525305600000,9122.65301383019,1829
1525392000000,9551.13518381566,1830
1525478400000,9634.53822597227,1831
1525564800000,9766.24448548887,1832
1525651200000,9583.87174550137,1833
1525737600000,9308.26502572185,1834
1525824000000,9149.51783314723,1835
1525910400000,9248.96039558449,1836
1525996800000,8969.94037574258,1837
1526083200000,8405.5605632418,1838
1526169600000,8480.58037612559,1839
1526256000000,8683.9862031429,1840
1526342400000,8696.97400387283,1841
1526428800000,8473.34864905366,1842
1526515200000,8343.1252216955,1843
1526601600000,8056.05319237475,1844
1526688000000,8202.82540955214,1845
1526774400000,8180.62700991409,1846
1526860800000,8443.26024591542,1847
1526947200000,8354.99633591748,1848
1527033600000,8009.2995067828,1849
1527120000000,7556.31604292077,1850
1527206400000,7563.43546544346,1851
1527292800000,7472.02260174872,1852
1527379200000,7328.87167436352,1853
1527465600000,7326.64394017867,1854
1527552000000,7111.06892466996,1855
1527638400000,7451.2308372653,1856
1527724800000,7380.8515577098,1857
1527811200000,7460.16694986577,1858
1527897600000,7487.07630453815,1859
1527984000000,7567.51293761927,1860
1528070400000,7639.87944568278,1861
1528156800000,7463.65499554503,1862
1528243200000,7569.01133988542,1863
1528329600000,7605.57848860797,1864
1528416000000,7613.77739337755,1865
1528502400000,7561.16610052452,1866
1528588800000,7415.00137858946,1867
1528675200000,6767.49948454925,1868
1528761600000,6880.13364875604,1869
1528848000000,6581.82807522796,1870
1528934400000,6334.09890642618,1871
1529020800000,6644.72067973844,1872
1529107200000,6406.80704950998,1873
1529193600000,6478.81592433021,1874
1529280000000,6418.85000188746,1875
1529366400000,6677.53340291194,1876
1529452800000,6708.68182027534,1877
1529539200000,6714.37546123014,1878
1529625600000,6690.832151608,1879
1529712000000,6088.57944239075,1880
1529798400000,6169.43726386169,1881
1529884800000,6159.70719379414,1882
1529971200000,6241.84871170546,1883
1530057600000,6069.87260616628,1884
1530144000000,6117.03640962264,1885
1530230400000,5879.98897440643,1886
1530316800000,6182.25674792295,1887
1530403200000,6366.49946751097,1888
1530489600000,6312.87724313135,1889
1530576000000,6595.5473128085,1890
1530662400000,6497.60735494217,1891
1530748800000,6562.7217371211,1892
1530835200000,6537.74087162192,1893
1530921600000,6603.29470396542,1894
